nombre,categoria,ciudad,latitud,longitud,direccion,telefono,sitio_web,imagen_url,servicios
Ferreteria Nunchía,Ferretería,Támara,5.6352871,-72.1966241,"Nunchía, Casanare",,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qDQzbC-tpGzLnKkT5NjW0Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=355.0523&pitch=0&thumbfov=100,", Entrega a domicilio, , Unidad Administrativa Especial De Servicios Públicos De Nunchia"
Agromangueras y soluciones CM Ferreteria Yopal,Tienda de herramientas,Támara,5.3384575,-72.3955743,"Cra. 20 #20A-06, Yopal, Casanare",314 2591806,principalwebsite.com,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkqqY1HfzF0wfoFXqa-vZSP8zsR-7l1UpGGt6wlLYoj-ZE3lq3Anx3Go7o6_5utQthm46gvL-m-v44QP07ZJmPC_hlMYXK9Fcu6r_TpcKv8myEc67dchvTxi2LGL-s1ZIp84Dv4=w408-h306-k-no,", Compras en tienda, Retiro en tienda, Entrega a domicilio"
Viveres Licores Surtimax La 19,Tienda de alimentación,Támara,5.8288504,-72.1628582,"Cra. 4 #330, Támara, Tamará, Casanare",,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ALvfWzyRpIGNBo2QGyoc1Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=70.569855&pitch=0&thumbfov=100,", Entrega a domicilio, "
Mecánica Automotriz TECNICHILTON,Taller mecánico,Támara,5.3398794,-72.3983814,"Cra. 18 #17 - 68, Yopal, Casanare",311 5550524,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWluoETk51EyjRsDNwH-DGVU-_1ecANytnAWV8ekAzAYR620pZXYLiy5ynI8yu_B4Dbm63JQDABdLys8xUFhk8a6Ko6AxHPfjKwW7CoDBoWoxDeyYqq_BQlGzc5MBbIOepFN0foGog=w408-h306-k-no,
Montallantas automático,Taller de reparación de automóviles,Támara,5.3275797,-72.4000048,"Cl. 30A #12-27, Yopal, Casanare",,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CB3fbWNm2jYeawaiW2Awkw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=337.74414&pitch=0&thumbfov=100,
Rectimotores Casanare,Taller de reparación de motores diésel,Támara,5.3395107,-72.4003138,"850001, Yopal, Casanare",313 4202060,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmq17oDOhFL4VBSI6YNB4gQazjHJmOGZyXldTssZhxkBnOPypg_loST7aoABzBkgodfta_BQPz1WAFK-CegusgBbXOq1Sz6Q_rkTUmbjHQvbJS_RReC9UkPqHI5rBQVE0Rg2IvoXw=w408-h544-k-no,
Direcciones hidraulicas del oriente,Taller de automóviles,Támara,5.3352283,-72.4028656,"Tranversal 11 #numero 20- 22, Yopal, Casanare",321 4719370,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmmnIW9Pj3Rg1qaBOt9r7d0pplVyg7z6t2j95mAYKA_CcIye05nc73lUlvxmhTsBjvZhk1ZsZDP6uPmmVD0zcFmZRPEAsM2PY2ax0TEEnVIUz2Icb2rbhuBqURFq8akqBZ2jc9cHQ0BstK-=w408-h306-k-no,
TALLER AUTOMOTORS,Taller de reparación de automóviles,Támara,5.3268875,-72.3977873,"Cra. 14 #31-16, Yopal, Casanare",310 4814484,facebook.com,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnNQ23vIktjPEDHP5ljdD_DUO_AvQUzGgBbOBdOBWMBKU8PP_wm52vpxUimn98wlGI2cqksorUJLYLiv64AtJ_AxH6wereuYzJmfvioUnV0pyq3WAtkWA-9iNxvvJl_OzSUjBo=w408-h249-k-no,
Serviveres Tania,Mercado,Támara,5.83034,-72.163056,"Támara, Tamará, Casanare",,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ewwHhGjUG-NTjOUllD-aJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=65.13487&pitch=0&thumbfov=100,
VÍVERES LA MANZANA,Tienda de artículos para el hogar,Támara,5.830515,-72.1632313,"Cra. 4 #6-2 a 6-64, Támara, Casanare",,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=i1zloholndnyCbhX5ebxGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=109.67922&pitch=0&thumbfov=100,", Entrega a domicilio, "
Panaderia Artesanal Támara,Panadería,Támara,5.827801,-72.164752,"Cra. 7 #3-36, Támara, Tamará, Casanare",,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnZC7PA1c3bD_HINp-AKZKhKZPPSiNCrlCD-pIYdJx6_VDX4ivRk3eUWOO9TyXOcMhnnZcIUprYHCULNhvdG1cSXvyBwI04E6oAaug4PECkW84SIdVEF7GKVmsENBNm39e038E=w408-h368-k-no,", Para llevar, Entrega a domicilio, "
Productos alimenticios la tata,Pastelería,Támara,5.8270758,-72.1662663,"kilometro 1 via tamara - yopal, Támara, Casanare",313 7675872,,,", Para llevar, "
Doña leandra,Tienda general,Támara,5.8302825,-72.1630414,"Támara, Tamará, Casanare",,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ewwHhGjUG-NTjOUllD-aJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.58215&pitch=0&thumbfov=100,", Entrega a domicilio, "
Restaurante Camioneros,Restaurante,Hato Corozal,6.1536571,-71.7730542,"Cra. 18 #3-22, Hato Corozal, Casanare",,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ipwH9I1wIlR__l44xAwMOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=36.68568&pitch=0&thumbfov=100,", Consumo en el lugar, Para llevar, "
LA GRAN PARRILLA,Restaurante,Hato Corozal,6.1605794,-71.761998,"Cl. 14 #8-40, Hato Corozal, Casanare",311 8123221,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmA4bU-F3E9nAKx5xqmTZOiHdeyTc2gDWKwGPkStDKI6fwa66pcEhSUXbQodXc9VqOlg9C_juG9RV3bgBwOFSNscsS2gz72RdH6t_jm9vDowx3dNdzShrpnDZar2guW_veiD3Q2=w408-h544-k-no,", Consumo en el lugar, Para llevar, "
Restaurante el Saman,Restaurante de brunch,Hato Corozal,6.1506533,-71.7708626,"Hato Corozal, Casanare",320 8302943,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmprNZYBUwPM7yULKyINUKhmpihS9A4CR9_kHs8FJEN7ZsCB1W8xLg-fLjZ_CBr3LRcM4M2QjtutbdpVIbn4NIfJCx-zo1GcoOEGi2ydBIXc79obvrjIqTkB0YfnhZVMDyY8FtHDw=w408-h544-k-no,", Consumo en el lugar, Para llevar, "
PorSuPollo Hato Corozal,Restaurante,Hato Corozal,6.1508043,-71.7695334,"Cra. 11 #13-46 a 13-180, Hato Corozal, Casanare",,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OdUY-U5XGhtzPl3-YRC5sA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=313.50586&pitch=0&thumbfov=100,", Consumo en el lugar, "
BRANGUS (Restaurante y Comidas rapidas),Restaurante de comida rápida,Hato Corozal,6.1561945,-71.76597,"Cl. 8 #11-36, Hato Corozal, Casanare",,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VxszdTCNOnQpU4itgGkqgw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=26.55948&pitch=0&thumbfov=100,", Consumo en el lugar, "
CASA,Ferretería,Hato Corozal,6.154113,-71.7652558,"Cra. 9 #8-38 a 8-40, Hato Corozal, Casanare",,,,", Entrega a domicilio, "
Droguería El Rebajón Htz,Farmacia,Hato Corozal,6.1580435,-71.7613196,"Cra. 6, Hato Corozal, Casanare",,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkivRCEHlg009xvkJ7i7X2nTFmACADorRSFjMVGNZTFaUnR0Iz3yGsiP0uRGgGQolhhHDNLHNVlqyfJSW5QZ_ErXehXZT2j2lH6MXDRuE0QKGGX65peTVAv1xooEKz8oMdMOSO9hQqzfQI=w408-h272-k-no,", Entrega a domicilio, "
SUPERVIVERES LA VID,Supermercado,Hato Corozal,6.1515001,-71.7695525,"Cra. 14 #2-05, Hato Corozal, Casanare",,,,", Entrega a domicilio, "
barrió los angeles,Tienda de alimentación,Hato Corozal,6.1514246,-71.7709763,"Yopal, Hato Corozal, Casanare",,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zECo7VSHhExlv1ZitssCww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=65.83755&pitch=0&thumbfov=100,", Entrega a domicilio, "
APIARIO EL COROZO,Tienda de alimentación,Hato Corozal,6.15158,-71.7697944,"Cl. 2 #13-2 a 13-114, Hato Corozal, Casanare",,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkP29WinJaHUO68O0FLsAJUm1n6TJd3dhUJ5KeGb9gSq8O--ifhdxDKEU7KgVmVpN8ztSdF957HXoI5w2Capfy1jfEO2dKW3BYUDew8XkEjYJ9KE6qyBXji2UJ_DghUTjT4f1s59Q=w520-h240-k-no,", Entrega a domicilio, "
Carlos Arenas,Tienda de alimentación,Hato Corozal,6.1554728,-71.7719385,"Cl. 6 #16-75, Hato Corozal, Casanare",,,,
Finca California,Tienda de alimentación,Hato Corozal,6.1652972,-71.788176,"Hato Corozal, Casanare",311 5145948,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnnjyc8Ae5KU86GLokDgB6RtdC-iPXS8OUJvU-XzqME4crvKEeFOcOKB0-OZf5opkmYrc50uLhLQv-tcq1hflC2KAvOahk0oo5lCh_QLy4Kg3UHK3d8D7oIE8znshpwIhkquqI0=w408-h408-k-no,
